frequency,monetary,recency
1,209.99,350
1,522.5,285
1,129.0,240
1,89.5,160
1,110.32,131
1,24.8,370
1,194.65,207
1,45.6,314
1,149.9,126
1,28.9,212
1,890.0,460
1,66.9,34
1,65.99,543
1,105.0,46
1,399.0,155
2,101.8,363
1,149.99,322
1,348.8,276
1,85.5,166
1,42.99,528
1,369.9,125
1,47.9,273
1,199.9,154
1,598.99,60
1,57.9,205
1,326.16,268
1,27.9,132
1,59.0,270
1,23.5,403
1,115.52,205
1,25.9,273
1,137.9,307
2,90.8,471
1,69.89,146
1,99.8,138
1,130.0,110
1,49.9,354
1,59.9,388
1,50.0,356
1,38.9,446
1,34.9,597
1,21.99,65
1,248.99,266
1,159.0,364
1,42.0,105
1,164.99,586
1,15.45,38
1,75.0,169
1,249.9,483
1,19.9,166
1,139.9,352
1,158.0,34
1,39.9,693
1,32.98,165
1,111.9,66
1,19.9,386
1,299.99,268
1,112.99,27
1,12.25,174
1,68.99,406
1,200.0,180
1,120.9,278
1,139.9,286
1,29.9,277
1,179.0,126
1,188.0,390
1,39.9,400
1,15.0,130
1,49.0,17
1,56.99,324
1,329.9,467
1,97.99,571
1,24.9,524
1,13.65,213
1,223.0,153
1,21.99,190
1,179.9,420
1,110.65,27
1,79.0,279
1,179.9,29
1,49.0,282
1,28.5,13
1,25.0,82
1,99.0,103
1,275.9,323
1,49.9,432
1,69.97,235
1,169.99,149
1,178.99,145
1,15.9,60
1,29.0,20
1,14.99,218
1,74.99,328
1,199.0,388
1,65.9,116
1,68.0,473
2,128.9,222
1,129.77,105
1,119.94,405
1,119.0,532
2,128.0,533
1,239.9,370
1,33.9,176
1,64.99,495
1,129.99,118
1,29.9,243
1,19.99,119
1,259.99,458
1,648.0,15
1,115.0,260
1,159.9,25
1,98.99,528
2,54.98,434
1,48.9,115
1,89.99,382
1,145.49,21
1,45.6,289
1,199.9,81
1,110.0,272
1,179.0,107
1,29.9,359
1,179.9,25
1,38.9,549
1,329.9,13
1,159.9,526
1,219.0,179
1,64.99,124
1,39.9,223
1,59.9,361
1,159.99,570
1,128.0,17
1,69.4,215
1,72.9,385
1,47.9,195
1,22.9,289
1,69.99,215
1,39.9,419
1,177.99,275
1,40.0,396
1,159.9,133
1,54.9,86
1,54.99,234
1,22.59,43
1,219.9,250
2,67.6,166
1,29.9,33
1,58.67,27
1,47.9,382
1,32.9,57
1,38.0,285
1,56.99,276
1,24.99,212
1,125.9,126
1,49.99,231
1,249.9,320
1,29.7,128
1,69.9,57
1,104.9,262
1,348.0,60
1,90.0,463
1,126.0,50
1,139.9,67
1,12.0,155
1,142.5,305
2,67.9,159
1,154.89,90
1,99.99,496
1,24.99,82
2,319.89,189
1,78.0,303
1,148.75,479
1,122.9,222
1,181.01,224
1,60.5,126
1,189.89,136
1,64.0,178
1,79.9,465
1,119.99,109
1,179.49,337
1,192.99,175
1,19.9,365
1,45.0,594
1,49.99,24
1,99.99,472
1,137.0,519
2,1004.99,115
1,1099.0,45
1,59.9,297
1,59.0,52
1,2550.0,117
1,34.9,509
1,49.9,225
1,169.99,42
1,117.3,297
1,34.99,68
1,29.99,230
2,159.98,265
1,132.53,509
1,24.9,330
1,26.69,483
1,112.8,450
2,105.99,281
1,209.9,283
1,69.9,141
1,889.2,117
1,319.9,163
1,58.99,385
1,689.0,295
2,28.8,540
1,69.0,26
1,229.9,563
1,24.99,299
1,110.0,102
1,22.99,101
1,98.0,411
1,79.99,274
1,69.9,129
1,87.99,82
1,49.99,15
1,39.9,33
1,142.99,420
1,140.93,275
1,42.99,447
1,7.3,295
1,119.9,241
1,69.9,146
1,37.9,318
1,49.0,247
1,189.99,326
1,299.99,397
1,18.99,514
1,199.0,61
1,160.0,221
1,107.99,373
1,148.0,282
1,110.0,489
1,196.8,134
1,79.9,328
1,129.77,125
1,101.0,64
1,78.0,224
1,99.9,10
2,167.8,59
1,89.0,513
3,589.7,358
1,80.0,74
1,99.0,446
1,39.9,512
1,52.0,126
2,303.0,99
1,24.99,90
1,369.0,121
1,19.9,434
1,18.99,392
1,79.0,222
1,19.9,6
1,292.9,516
1,15.0,8
1,19.9,129
1,149.0,476
1,230.0,428
1,17.63,529
1,49.0,44
1,70.9,336
1,59.9,154
1,29.9,232
1,288.0,144
1,415.37,282
1,103.99,544
1,25.99,490
1,125.0,297
1,379.99,109
1,55.0,472
1,133.0,404
1,9.9,292
1,26.9,396
1,118.99,452
1,249.5,240
1,177.99,237
1,70.62,404
1,39.9,41
1,102.9,18
1,29.99,561
1,120.0,162
1,109.0,124
1,79.9,230
1,19.0,83
1,66.99,11
1,95.0,144
1,168.9,146
1,50.0,233
1,388.0,334
1,79.99,133
1,214.0,382
1,48.9,379
1,143.8,191
1,141.57,143
1,59.88,235
1,279.9,265
2,53.3,174
1,229.0,206
1,89.0,200
1,45.9,86
1,87.99,140
1,24.99,46
1,39.0,122
1,48.0,137
1,279.9,443
1,149.0,202
1,76.0,14
1,329.99,142
1,223.0,109
1,119.0,27
1,45.0,176
1,89.99,205
1,92.0,69
1,36.9,192
1,62.0,30
1,219.9,382
1,55.9,51
1,120.0,307
1,104.99,163
1,110.32,68
1,329.9,84
1,99.9,117
1,15.99,396
1,179.0,118
1,129.0,116
1,399.0,266
1,69.9,105
1,99.99,280
1,11.99,408
1,299.9,415
1,179.9,10
1,38.48,250
1,108.9,11
1,12.99,36
1,159.9,210
1,159.95,24
1,18.99,164
1,86.3,144
1,399.9,241
1,149.9,164
1,899.0,75
1,249.0,241
1,24.9,528
1,49.8,353
1,49.0,286
1,78.25,303
1,7.5,38
1,49.9,350
2,68.8,143
1,79.0,383
2,225.98,184
1,64.9,23
1,389.0,335
1,46.99,542
1,410.0,256
1,2300.0,14
1,44.0,512
1,135.65,29
1,129.0,398
1,109.9,118
1,29.9,61
1,16.37,444
1,139.0,378
1,11.9,467
1,329.0,75
1,49.99,207
1,192.5,120
1,150.0,248
1,104.36,281
1,21.15,280
1,270.0,204
1,169.9,233
1,56.9,83
1,329.9,255
1,89.99,445
1,57.0,227
1,37.99,570
1,35.0,167
1,124.9,186
1,78.99,153
1,39.9,479
1,119.0,68
1,30.9,517
1,14.9,54
1,40.0,77
1,99.9,459
1,104.99,546
1,16.9,174
1,179.99,220
1,58.99,160
1,129.99,428
1,94.9,23
1,1148.0,137
1,49.0,166
1,89.9,214
1,59.7,7
1,58.0,216
1,199.9,302
1,209.0,138
1,25.0,446
1,124.9,390
1,149.84,439
1,12.97,437
1,134.99,379
1,116.94,209
1,59.9,24
1,24.9,392
1,93.1,268
1,1299.0,402
1,45.0,151
1,278.98,296
1,69.99,59
1,119.0,18
1,1300.0,368
2,109.9,234
1,18.9,214
1,105.0,165
1,87.99,397
1,689.89,185
1,49.9,15
1,19.9,69
1,120.0,158
1,59.9,177
1,11.99,153
1,1934.0,581
1,99.9,140
1,151.98,132
1,89.9,34
1,69.9,259
1,64.99,108
2,26.98,371
1,35.0,137
1,23.7,148
1,89.9,415
1,89.9,295
1,42.0,69
1,55.9,194
1,59.9,516
1,69.9,382
1,49.9,206
1,39.99,491
1,79.9,299
1,49.9,282
1,109.9,403
1,18.9,133
1,99.0,89
1,50.9,234
1,109.9,405
1,91.55,80
1,56.9,25
1,298.0,128
1,156.0,192
1,84.99,515
1,95.9,237
1,69.9,160
1,91.55,76
1,199.89,234
1,151.9,150
1,339.9,412
1,109.9,263
1,99.0,491
1,20.9,543
1,45.9,212
1,237.0,446
1,79.9,413
1,167.9,313
1,259.0,400
1,24.89,76
1,17.9,39
1,117.7,165
1,449.0,483
1,99.99,143
1,69.9,205
1,89.0,536
1,98.99,254
1,219.0,266
1,97.0,108
1,258.99,480
1,57.0,380
1,99.99,353
1,241.1,367
1,89.9,49
2,56.9,56
1,74.99,19
1,32.9,493
1,34.9,514
1,40.0,150
1,23.9,496
1,259.9,325
2,117.84,107
1,34.9,119
1,339.9,299
1,30.05,109
1,78.0,139
1,51.99,60
1,99.49,108
1,69.9,370
1,59.89,68
1,23.9,359
1,79.0,172
1,169.0,219
1,43.9,212
1,26.4,49
1,13.65,278
2,49.98,283
1,127.5,282
1,29.9,178
1,19.9,312
1,15.0,119
1,149.0,538
1,28.0,11
1,76.0,145
1,118.0,256
1,214.99,445
1,41.14,167
1,36.9,586
1,38.0,282
1,12.88,200
1,42.99,63
1,25.0,276
1,359.9,91
1,76.05,579
1,89.9,417
1,24.87,575
1,199.9,20
1,79.99,172
1,59.99,453
1,89.99,86
2,240.0,31
1,29.9,339
1,1399.0,106
1,148.0,282
1,63.9,164
1,329.0,102
1,39.9,569
1,27.3,208
1,79.9,421
1,99.9,223
1,59.0,261
1,179.0,123
1,99.99,314
1,112.99,80
1,59.0,515
1,129.99,472
1,110.32,38
2,395.0,238
1,61.49,388
1,209.99,180
1,127.26,74
1,229.9,130
1,19.9,261
1,149.99,329
1,166.99,242
1,109.22,30
1,29.0,111
1,29.9,530
1,45.9,67
1,99.9,104
1,27.99,198
1,99.0,68
1,69.99,282
1,105.0,41
1,65.0,236
1,199.0,354
1,138.0,321
1,325.0,174
1,689.9,46
1,59.99,108
1,145.9,129
1,82.9,485
1,499.9,184
4,259.6,282
1,317.0,77
1,55.99,11
1,189.0,37
1,287.7,118
1,100.79,209
1,159.9,155
1,38.4,16
1,176.99,185
1,54.0,187
1,59.0,270
1,89.9,81
1,19.9,381
1,79.0,21
1,70.9,357
1,59.89,37
1,115.9,113
1,39.9,265
1,130.0,209
1,59.9,15
1,99.9,524
1,10.0,127
1,36.9,283
1,63.0,205
1,14.9,419
1,62.0,65
1,229.0,179
1,29.99,14
1,29.99,200
2,84.9,47
1,769.9,46
1,143.75,72
1,160.0,133
1,59.9,265
2,119.8,485
1,42.3,27
1,79.99,151
1,149.87,304
1,35.0,466
1,93.9,319
1,196.0,120
1,79.9,399
1,39.0,118
1,34.2,146
1,149.99,465
1,29.5,233
1,59.9,423
1,120.0,398
1,144.9,278
1,79.99,16
1,81.99,138
1,29.9,144
1,109.99,200
1,129.0,272
1,899.0,78
1,895.0,235
1,20.0,273
1,28.9,321
1,49.9,229
2,169.8,321
1,88.0,269
1,79.99,344
1,189.9,400
1,39.9,60
1,124.9,73
1,79.9,131
1,99.99,538
1,69.9,437
1,99.9,80
1,79.99,22
1,99.99,411
1,119.99,496
1,56.99,264
1,84.9,34
1,109.9,491
1,45.9,436
1,33.4,22
1,250.0,85
1,139.9,22
1,49.99,30
1,227.9,94
1,157.77,332
1,13.65,137
1,21.99,272
1,180.0,41
1,138.0,26
1,190.9,282
1,64.9,67
1,76.09,20
1,53.9,116
1,52.9,409
1,40.0,60
1,290.0,127
1,55.0,299
1,62.9,517
1,64.9,77
1,93.5,181
1,67.88,121
1,18.0,19
1,75.0,426
1,32.5,229
1,199.0,443
1,16.49,78
1,179.9,51
1,129.0,475
1,69.36,391
1,49.9,125
1,299.0,152
2,593.0,209
1,52.99,117
1,129.9,147
1,98.99,389
1,193.0,95
1,139.9,230
1,112.49,17
1,189.89,423
1,48.9,120
1,60.0,53
1,169.99,19
1,129.9,240
1,67.9,183
1,53.99,290
1,239.99,321
1,199.99,100
1,36.9,290
1,59.99,45
1,750.0,80
1,174.9,273
1,29.0,272
1,87.67,150
2,119.8,329
1,118.33,364
1,89.9,421
1,127.0,132
1,594.0,465
1,89.9,386
1,9.99,312
1,62.9,39
1,29.9,247
1,37.5,283
1,16.99,491
1,167.5,90
1,159.9,194
1,199.0,229
1,117.4,113
1,109.9,215
2,264.55,421
1,119.0,25
1,246.62,280
1,32.9,39
1,49.9,447
1,82.99,413
1,19.45,502
1,49.0,516
1,155.0,290
1,35.99,400
1,112.9,333
1,15.0,226
1,7.99,28
1,84.9,591
1,14.9,146
1,109.99,460
1,10.0,41
1,204.0,15
2,248.89,88
1,695.72,404
1,29.9,117
1,99.8,392
1,59.9,23
1,82.5,359
1,129.9,183
1,59.88,16
1,110.65,16
1,18.45,44
3,48.8,242
1,39.0,388
1,60.0,274
1,49.0,282
1,59.9,297
1,299.99,391
1,27.99,258
1,159.0,150
1,99.9,299
1,54.9,224
1,44.6,39
1,56.99,265
1,49.9,471
1,68.9,205
1,1200.0,368
1,59.99,451
1,29.99,20
1,179.0,275
1,25.33,363
1,415.0,284
1,29.9,432
1,119.99,422
1,63.9,10
1,99.0,328
1,40.0,544
1,235.9,278
1,38.49,147
1,169.9,232
1,59.9,282
1,219.99,318
1,60.08,457
1,134.99,85
2,109.8,415
1,59.9,284
1,195.5,166
1,56.0,193
1,184.9,166
1,124.99,161
1,69.0,62
1,79.9,317
1,31.9,482
2,153.9,189
1,279.99,349
1,119.0,316
1,118.0,110
1,129.99,292
1,59.91,35
1,248.99,261
1,49.9,248
1,69.0,471
1,39.9,560
1,195.2,133
1,12.99,20
1,49.9,229
1,197.0,224
1,69.9,128
2,89.98,67
1,229.0,311
1,144.99,247
1,59.99,194
1,700.0,492
1,16.9,202
1,45.0,536
1,219.0,210
1,49.9,87
1,103.9,46
1,349.97,91
1,29.9,60
1,15.0,57
1,138.0,222
1,29.9,402
1,55.0,370
1,159.9,575
1,166.99,271
1,49.9,573
1,330.0,130
2,73.3,81
1,197.0,68
1,329.93,230
1,69.9,236
1,39.9,139
1,35.0,71
1,51.92,395
1,164.33,489
1,170.0,27
1,78.0,488
1,124.88,63
1,17.9,167
1,139.0,12
2,65.39,322
1,3.85,365
1,32.64,455
1,79.0,303
1,99.9,518
1,55.27,89
1,179.9,33
2,220.9,164
1,99.9,128
2,228.7,219
1,13.65,118
1,59.9,519
1,70.9,338
1,89.9,13
1,166.99,268
1,19.0,141
1,24.99,256
1,12.9,367
1,59.9,341
2,464.8,73
1,169.0,441
1,55.65,312
1,32.9,13
1,16.0,163
1,25.0,302
1,950.0,64
1,129.49,62
1,139.9,392
1,74.0,279
1,55.9,485
1,149.99,10
1,69.9,169
1,38.9,85
1,16.9,530
1,139.0,261
1,29.99,34
1,84.0,123
1,29.9,106
1,26.5,123
1,124.9,352
1,105.0,39
1,57.9,189
1,419.0,281
1,159.0,88
2,169.3,140
1,22.9,481
1,99.0,241
1,59.9,68
1,59.9,25
1,118.9,325
1,24.99,206
1,23.99,165
1,17.49,242
1,59.9,343
1,59.9,210
1,33.89,277
1,339.0,293
1,24.99,278
1,134.2,201
1,19.9,382
1,48.9,506
1,249.9,409
1,18.9,453
1,40.0,18
1,79.0,195
1,69.9,229
1,466.0,163
1,98.99,536
1,45.0,354
1,59.9,521
1,97.9,283
1,39.9,354
1,883.57,523
2,197.25,117
1,28.0,594
1,59.49,268
1,29.99,258
1,119.9,221
1,89.9,458
1,94.0,173
1,177.97,286
1,326.16,199
1,199.0,372
1,19.99,138
1,299.0,401
1,49.9,432
1,19.99,530
1,299.0,524
1,45.0,177
1,63.0,311
1,455.88,21
1,122.99,149
2,170.9,193
1,240.0,462
1,199.99,427
1,169.76,268
1,89.0,248
1,129.0,207
1,27.99,42
1,49.0,275
1,479.9,470
1,689.0,474
1,89.0,396
1,292.9,517
1,119.9,417
1,29.9,237
1,159.9,193
1,134.99,109
1,61.8,442
1,439.0,406
1,44.99,206
1,299.0,464
2,56.73,345
1,265.0,68
1,10.49,604
1,58.0,228
1,69.9,356
1,23.9,76
1,115.0,131
1,49.9,111
1,20.0,45
1,97.99,77
1,39.99,254
1,59.9,27
1,79.9,213
1,102.9,439
1,98.0,35
1,169.9,80
1,99.0,109
1,219.9,276
1,29.99,146
1,259.0,219
1,18.6,310
1,16.9,290
1,227.8,207
1,69.9,235
1,35.0,98
1,24.9,206
1,326.16,154
1,10.99,371
1,19.0,231
1,278.0,117
1,12.14,465
1,78.0,157
1,49.0,328
1,12.99,415
2,139.8,35
1,29.99,212
2,119.8,371
1,175.0,496
1,29.9,155
2,132.32999999999998,151
1,35.9,132
1,109.9,265
1,30.9,78
1,32.99,549
1,89.0,371
1,179.9,389
1,64.99,27
1,149.9,350
1,349.99,468
1,19.99,568
1,20.0,16
1,89.0,355
2,86.9,207
1,55.9,254
1,67.0,138
1,31.9,223
1,25.0,522
1,180.0,356
1,19.9,278
1,179.9,26
1,301.17,21
1,89.0,485
1,60.9,490
1,535.9,189
1,139.99,521
1,49.9,41
1,39.99,116
1,138.9,147
2,106.9,140
2,214.0,163
1,14.99,125
1,29.9,25
1,123.0,148
1,14.99,95
1,24.0,123
1,485.0,283
1,90.0,116
1,58.99,73
1,68.9,203
1,44.0,138
1,104.0,203
1,44.9,14
1,34.9,54
1,179.0,470
1,599.65,316
1,29.99,191
1,99.9,228
2,109.99,406
1,29.9,199
1,86.8,214
1,49.9,81
1,119.99,481
1,99.9,118
1,64.9,230
1,59.0,234
1,112.0,512
1,49.99,137
1,39.9,439
3,747.0,471
1,104.9,209
1,149.0,257
1,79.0,495
1,73.9,144
1,79.0,226
1,139.0,385
1,18.99,17
1,49.0,130
1,45.9,347
1,52.0,110
1,205.0,432
1,31.9,408
1,12.25,77
1,49.0,145
1,69.9,8
1,94.0,222
1,19.9,180
1,219.0,208
1,64.99,24
1,116.6,156
1,89.9,519
1,45.9,322
1,16.9,91
1,15.0,31
1,610.0,282
1,102.9,416
1,229.0,336
1,13.49,114
1,58.0,34
1,29.99,116
1,27.9,71
1,105.0,107
1,390.0,53
1,95.0,54
1,59.99,390
1,119.99,488
1,49.9,578
1,146.99,382
1,12.25,82
1,69.9,141
1,39.9,268
1,24.9,491
1,149.0,270
1,169.0,174
1,55.0,31
1,22.32,16
1,284.9,242
1,69.0,514
1,59.9,487
1,69.9,363
1,189.7,57
1,135.5,439
1,56.99,427
1,54.9,186
2,286.3,550
1,84.9,523
1,179.99,249
1,157.0,411
1,697.9,142
1,13.65,242
3,146.99,167
1,18.9,11
1,195.0,145
1,97.99,183
1,47.0,535
1,42.01,29
1,79.0,319
1,49.9,70
1,109.9,235
1,64.89,216
1,95.15,17
1,26.5,60
1,105.9,250
1,131.99,582
1,41.5,81
1,129.97,91
1,59.0,336
1,21.9,327
1,23.9,84
1,141.64,421
1,35.0,80
2,113.98,345
1,249.9,307
1,52.9,443
1,29.99,382
1,119.9,61
1,75.9,387
1,29.9,187
1,279.9,124
1,797.0,76
1,34.49,171
1,69.9,278
1,31.9,195
1,99.99,211
1,49.99,278
1,41.8,68
1,23.4,304
1,49.99,282
1,162.0,536
1,79.9,12
1,149.9,33
1,99.0,586
1,250.0,30
1,179.9,76
1,42.99,465
1,89.9,253
1,69.9,159
1,300.0,62
1,24.99,184
1,80.0,208
1,18.8,161
1,64.99,300
1,349.9,264
1,46.9,334
1,59.19,34
1,145.9,198
1,135.0,70
1,25.9,312
1,117.3,334
1,59.99,230
1,35.4,407
1,29.0,126
1,25.0,84
1,99.9,5
1,39.9,134
1,69.9,287
1,56.99,264
1,99.0,329
1,246.62,317
1,69.9,236
1,38.9,56
1,150.9,5
1,89.9,461
1,79.0,278
1,159.9,85
1,399.99,325
1,36.9,96
1,179.0,166
1,107.99,696
1,140.0,211
2,284.0,157
1,104.9,71
1,69.9,10
1,89.0,353
1,349.99,28
1,149.0,255
1,21.9,198
1,24.99,26
1,13.65,290
1,159.0,46
1,199.7,282
1,179.0,114
1,319.99,122
1,179.9,363
1,119.99,514
2,190.0,97
1,64.89,218
1,148.0,229
1,329.9,80
1,76.45,384
2,271.99,112
1,18.99,394
1,326.16,222
1,105.0,129
1,46.99,392
1,1058.0,273
1,114.9,20
1,298.5,70
1,69.9,380
1,30.99,89
1,88.0,128
1,69.99,481
1,1499.65,91
2,110.0,148
1,19.94,335
1,122.99,229
1,134.99,13
1,32.9,402
1,119.99,20
1,174.9,315
1,199.9,397
1,14.89,119
1,289.0,411
1,40.68,30
1,19.9,291
1,129.99,269
1,53.9,144
1,156.9,27
1,79.99,282
1,24.9,558
1,59.9,349
1,59.99,455
1,32.9,226
1,69.9,42
1,59.9,552
1,22.9,418
1,11.9,413
1,200.0,412
1,69.5,474
1,84.6,152
1,79.99,333
1,139.9,236
1,39.0,31
1,43.0,222
1,255.0,121
1,99.0,304
1,75.9,264
1,19.9,383
3,147.6,403
1,59.9,9
1,57.0,257
1,29.9,399
1,117.3,478
1,89.99,435
1,50.99,271
1,49.9,82
1,29.9,337
1,29.99,134
1,19.9,553
1,59.9,475
1,35.0,488
1,120.99,175
1,169.9,14
1,54.9,271
1,49.0,423
1,129.99,469
1,155.0,41
1,159.9,27
1,74.9,398
1,219.0,11
1,120.0,139
1,89.18,268
1,129.9,386
1,119.99,338
1,138.0,296
1,25.5,69
1,127.0,208
1,39.0,26
1,75.0,45
1,12.9,141
1,39.0,319
1,34.99,379
1,129.0,342
1,87.0,18
1,54.9,413
1,110.32,89
1,85.0,278
1,39.9,111
1,35.0,102
1,69.9,373
1,189.0,255
1,199.7,129
1,174.0,386
1,149.89,320
1,18.0,76
1,9.9,281
1,70.23,88
1,56.99,321
1,209.9,280
1,269.0,120
1,69.9,544
1,138.0,258
1,27.99,134
1,51.4,399
1,39.9,90
1,55.83,292
1,230.0,531
1,39.9,545
1,299.9,224
1,399.0,273
1,49.9,359
1,169.9,353
1,29.9,178
1,58.99,188
1,119.99,572
1,32.9,465
1,209.0,73
1,27.9,36
1,158.9,62
1,40.0,27
1,123.9,58
1,159.0,172
1,25.0,61
1,350.0,384
1,69.9,108
1,12.25,198
1,59.9,290
1,38.99,321
1,79.99,33
1,99.0,343
1,29.0,26
1,24.99,289
1,44.9,118
1,54.9,275
1,108.9,76
1,49.99,435
1,107.0,235
1,319.9,515
1,94.9,113
1,179.0,282
1,85.0,269
1,1199.0,535
1,89.9,201
1,38.0,359
1,17.5,18
1,59.9,317
1,42.49,252
1,68.0,108
1,68.9,356
1,14.0,334
1,139.99,544
1,467.0,593
1,339.0,210
1,13.65,277
1,90.0,68
1,54.85,468
1,320.0,234
1,53.9,123
1,55.0,32
1,94.2,74
1,44.99,165
1,209.0,142
1,134.2,94
1,199.99,386
1,589.99,366
1,25.99,328
1,149.9,303
1,10.49,598
1,79.9,129
1,93.0,146
1,47.99,462
1,110.0,153
1,349.9,185
1,66.5,230
1,49.9,222
1,299.9,16
1,29.99,146
1,15.5,110
1,49.0,538
1,95.2,233
1,69.9,163
1,54.9,231
1,139.99,289
1,59.0,172
1,27.9,30
1,34.49,364
1,339.9,272
1,168.99,457
1,99.7,440
1,199.0,273
2,117.9,139
1,69.9,377
1,63.9,174
1,89.9,362
1,47.4,214
1,99.97,93
1,46.2,241
1,29.0,153
1,29.6,34
1,69.0,30
1,79.99,193
1,17.5,375
1,159.49,110
1,179.0,35
1,29.9,217
1,45.0,111
1,35.0,64
1,68.99,158
1,724.0,290
1,150.0,88
1,49.9,33
1,110.0,353
1,21.6,33
1,235.0,535
1,125.93,382
1,109.9,475
1,49.9,222
1,23.7,167
1,1740.0,494
1,39.7,105
1,119.99,73
1,120.42,296
1,220.91,410
1,148.0,698
1,69.9,487
1,126.12,196
1,21.9,166
1,89.0,502
1,29.9,282
1,16.5,466
1,89.5,456
1,117.7,135
1,24.9,206
1,144.99,391
1,67.99,113
1,129.0,78
1,40.0,241
2,319.98,466
2,89.8,192
1,79.0,130
1,122.99,14
1,19.9,331
2,225.0,189
1,23.99,289
1,122.99,225
1,47.9,46
1,64.0,30
1,16.99,426
1,29.9,48
1,467.0,166
1,139.0,472
1,89.99,268
1,46.9,411
1,26.88,6
1,27.9,33
1,35.9,108
1,16.9,503
1,39.0,467
1,199.9,48
1,89.99,46
1,313.9,539
1,149.0,454
2,1355.9,243
1,99.0,415
1,65.0,228
1,49.9,198
1,35.9,22
1,30.21,277
1,39.99,17
1,11.99,436
1,12.99,32
1,14.5,120
1,1970.0,100
1,99.9,345
1,81.36,470
1,34.9,33
1,11.9,448
1,45.95,41
2,109.98,117
1,34.35,118
1,85.9,390
1,12.77,186
1,109.9,312
1,104.6,35
1,23.97,40
1,169.0,108
1,75.9,107
2,88.82,448
1,109.95,294
2,120.98,412
1,39.9,223
1,174.99,75
1,59.9,189
1,93.0,224
1,149.9,99
1,205.0,385
1,23.99,287
1,269.99,400
1,119.49,46
1,89.99,282
1,89.9,426
1,129.9,64
1,15.5,79
1,44.32,279
1,59.9,556
1,198.0,467
1,299.99,447
1,145.0,269
1,59.9,479
2,115.8,157
1,160.0,482
1,21.15,272
1,139.9,215
1,55.16,38
1,24.99,471
1,62.99,131
1,120.0,168
1,21.0,405
1,169.9,232
1,15.9,282
1,119.9,265
1,89.9,383
1,179.99,271
1,32.9,258
1,79.99,17
1,159.49,267
1,45.0,213
1,59.9,418
1,36.49,368
1,13.65,144
1,59.9,359
1,91.99,66
1,13.3,228
1,59.0,5
1,139.0,212
1,69.9,578
1,118.9,515
1,108.0,222
1,32.28,292
1,219.0,511
1,129.99,242
1,100.0,432
1,116.9,209
1,238.9,580
1,179.9,243
1,154.0,86
1,43.75,20
1,99.9,217
1,129.9,404
1,299.9,46
1,26.9,328
1,145.9,147
1,79.0,56
1,14.49,133
1,123.49,323
1,49.9,507
1,108.9,391
1,19.99,336
1,28.99,379
1,349.9,214
1,198.9,35
1,69.9,132
1,69.9,37
1,171.0,301
1,134.17,76
1,189.9,27
1,149.9,181
1,56.9,69
1,59.9,366
1,1199.0,228
1,44.9,193
1,29.99,536
1,104.0,16
1,19.15,9
1,159.9,271
1,39.99,437
1,69.9,195
1,259.0,546
1,269.0,571
1,69.9,144
1,700.0,301
1,109.97,243
1,68.9,193
2,939.87,460
1,34.49,66
1,149.0,200
1,62.0,62
1,79.9,119
1,25.99,553
1,1502.93,44
1,29.9,214
1,99.9,498
1,18.26,195
1,348.9,152
1,45.05,45
1,29.98,144
1,199.9,355
1,21.9,44
1,78.8,417
1,18.9,241
1,29.0,391
1,41.79,379
1,79.9,576
1,39.0,465
1,524.9,118
1,103.99,583
1,199.9,273
2,219.78,236
1,75.9,465
1,94.9,327
1,129.99,602
1,59.0,152
1,83.8,67
1,23.7,198
1,319.9,532
1,429.9,119
1,29.5,208
1,49.9,467
1,8.99,322
1,189.9,490
1,119.9,282
1,52.9,339
1,69.9,50
1,250.0,168
1,40.0,119
1,174.9,209
1,193.0,77
1,144.99,195
1,93.9,266
1,71.9,416
1,130.0,48
1,26.9,192
1,159.9,132
1,249.9,241
1,69.9,228
2,238.0,99
1,30.5,175
1,119.99,255
1,215.0,138
1,190.9,288
2,50.2,343
1,84.9,168
1,119.0,90
1,60.0,114
1,69.9,136
1,52.9,541
1,49.9,150
2,159.89,266
1,99.9,321
1,59.9,410
1,14.99,131
1,34.9,540
1,178.9,36
1,44.99,46
1,117.7,161
1,185.9,256
1,24.99,175
1,24.99,223
1,29.15,17
1,133.0,296
1,89.9,130
1,330.0,12
1,149.9,187
1,25.0,272
2,2108.0,146
1,95.0,298
1,110.0,84
1,158.0,351
1,35.9,117
1,59.99,253
1,59.9,583
1,34.99,37
1,59.9,397
1,129.0,387
1,99.9,117
1,24.9,228
1,89.99,39
1,23.99,60
1,229.9,114
1,129.0,62
1,795.0,51
1,18.0,167
1,139.0,329
1,9.9,178
1,149.97,96
1,89.99,313
1,120.0,283
1,130.0,164
1,35.0,33
1,169.9,499
1,79.9,73
1,89.99,93
1,57.99,41
1,41.99,19
1,37.5,358
1,39.9,413
1,25.0,484
1,35.9,167
1,135.97,242
2,162.9,54
1,35.0,403
1,160.0,387
1,27.99,250
1,1499.0,125
1,39.9,150
1,21.9,159
1,61.95,139
1,314.9,40
1,857.77,209
1,99.0,289
1,149.9,123
1,17.89,478
1,26.0,381
1,139.0,109
1,159.9,595
1,59.9,337
1,122.99,215
1,110.0,23
2,149.89,247
1,28.0,100
1,39.2,482
1,1029.0,542
1,34.99,382
1,154.9,339
1,60.9,57
2,183.1,373
1,79.8,81
1,39.9,411
1,99.99,347
1,219.9,273
1,26.0,388
1,109.9,435
1,92.9,351
1,72.0,33
1,99.9,320
1,69.9,382
1,79.9,437
